Dentrocoin,0x3f30b6169b2178fa205a7a77e8823d2b359e7224,Binance Smart Chain (BEP20),True,N/A,N/A,CoinTiger,DENTRO/USDT,1.0
Valobit,N/A,N/A,N/A,N/A,N/A,VinDAX,VinDAX,VinDAX,STEX,VinDAX,Bitsten,BankCEX,VBIT/BTC,1.0740149075,VBIT/ETH,57.0,VBIT/USDT,16.0,VBIT/ETH,8.0,VBIT/VD,1.0,VBIT/USDT,13.0,VBIT/USDT,8.0
MiniFlokiADA,0x48CbC7f87C657fEA3B297F658a5133a5deeF9b04,Binance Smart Chain (BEP20),False,7,15,LBank,PancakeSwap (V2),Decoin,MFLOKIADA/USDT,2.0,MFLOKIADA/WBNB,0,MFLOKIADA/USDT,0
WaultSwap,0xa9c41a46a6b3531d28d5c32f6633dd2ff05dfb90,Binance Smart Chain (BEP20),False,0,0,Gate.io,PancakeSwap (V2),MEXC,Biswap,WaultSwap (BSC),WaultSwap (BSC),WaultSwap (BSC),WaultSwap (BSC),WEX/WBNB,0,WEX/USDT,30.0,WEX/WBNB,0,WEX/WBNB,0,USDT/WEX,0,WUSD/WEX,0,BTCB/WEX,0,WEX/USDT,129.0
aelf,0xa3f020a5c92e15be13caf0ee5c95cf79585eecc9,Binance Smart Chain (BEP20),False,0,0,Binance,Bithumb,Binance,Binance,Huobi Global,Binance,Gate.io,Huobi Global,Uniswap (V2),KuCoin,KuCoin,Huobi Global,Gate.io,OKEx,OKEx,AscendEX (Bitmax),MEXC,MEXC,MEXC,Bancor Network,Upbit,Bitvavo,Bitrue,Bitrue,Bitrue,Bitci,CoinDCX,BKEX,DigiFinex,Pionex,Bitay,Pionex,Omgfin,Omgfin,Omgfin,Hotbit,Bitay,BitUBU,Nominex,BitUBU,LATOKEN,CoinW,Hotcoin Global,Hotcoin Global,Dove Wallet,Kyber Network,SashimiSwap,VCC Exchange,HitBTC,HitBTC,Dcoin,ELF/USDT,512.0,ELF/KRW,352.0,ELF/BTC,923.2119139811196,ELF/USDT,414.0,ELF/ETH,594.1029120153744,ELF/BUSD,937.818812729741,ELF/BTC,338.0,ELF/USDT,346.0,ELF/WETH,0,ELF/BTC,231.0,ELF/ETH,168.0,ELF/ETH,160.0,ELF/ETH,147.0,ELF/USDT,345.0,ELF/BTC,304.0,ELF/USDT,215.0,ELF/USDT,393.0,ELF/ETH,356.0,ELF/BTC,412.0,ELF/BNT,0,ELF/KRW,435.0,ELF/EUR,422.0,ELF/USDT,233.0,ELF/ETH,97.0,ELF/BTC,304.0,ELF/TRY,21.5994518418,ELF/BTC,405.0,ELF/USDT,220.0,ELF/USDT,140.0,ELF/USDT,364.0,ELF/TRY,365.0,ELF/BTC,261.0,ELF/USDT,116.0,ELF/ETH,125.0,ELF/BTC,86.0,ELF/USDT,251.0,ELF/ETH,189.0,ELF/BTC,138.0,ELF/USDT,447.0,ELF/ETH,2.0,ELF/BTC,236.0,ELF/USDT,2.0,ELF/BTC,1.0,ELF/USDT,1.0,ELF/KRT,65.0,ELF/ETH,0,ELF/WETH,0,ELF/BTC,0.0,ELF/BTC,5.0,ELF/USD,1.0,ELF/USDT,0.0
Katalyo,N/A,N/A,N/A,N/A,N/A,Uniswap (V2),MEXC,KTLYO/WETH,0,KTLYO/USDT,34.0
ULAND,0x9789df6753b7f813a1c55ed20ecf83571dfde428,Binance Smart Chain (BEP20),False,7.5,7.5,PancakeSwap (V2),ULAND/WBNB,0
SAFE DEAL,N/A,N/A,N/A,N/A,N/A,Crex24,SouthXchange,Graviex,Finexbox,SFD/BTC,1.0,SFD/BTC,182.0,SFD/BTC,4.0,SFD/BTC,150.0
NFT Starter,0xf4476e7e0fcbc84ce730fec6749d37383f3ac39e,Binance Smart Chain (BEP20),False,3,2.9,CoinTiger,NST/USDT,1.0
Ardor,N/A,N/A,N/A,N/A,N/A,Binance,Binance,Huobi Global,Bittrex,Poloniex,ProBit Global,ProBit Global,WazirX,OKEx,Upbit,CoinEx,CoinEx,CoinDCX,Pionex,AEX,AEX,HitBTC,STEX,CoinDCX,ProBit,ARDR/USDT,684.816449423315,ARDR/BTC,890.4833166234705,ARDR/BTC,243.0,ARDR/BTC,308.0,ARDR/BTC,78.0,ARDR/USDT,258.0,ARDR/BTC,205.0,ARDR/USDT,140.0,ARDR/BTC,4.0,ARDR/KRW,361.0,ARDR/USDT,243.0,ARDR/BTC,199.0,ARDR/USDT,403.0,ARDR/USDT,300.0,ARDR/USDT,271.0,ARDR/USDC,169.0,ARDR/BTC,171.0,ARDR/BTC,1.0,ARDR/BTC,343.0,ARDR/USDT,1.0
SafeMoon Inu,N/A,N/A,N/A,N/A,N/A,Uniswap (V2),WhiteBIT,BKEX,ShibaSwap,1inch Liquidity Protocol,WETH/SMI,0,SMI/USDT,11.0,SMI/USDT,5.0,WETH/SMI,0,USDT/SMI,0
ZUG,N/A,N/A,N/A,N/A,N/A,Sushiswap,WETH/ZUG,0
MarsX,N/A,N/A,N/A,N/A,N/A,Uniswap (V2),LBank,ShibaSwap,VinDAX,WETH/MX,0,MX/USDT,1.0,WETH/MX,0,MX/USDT,0.5579823761
Baby Doge Coin,0xc748673057861a797275cd8a068abb95a902e8de,Binance Smart Chain (BEP20),False,10,10,Gate.io,Poloniex,Uniswap (V2),OKEx,PancakeSwap (V2),MEXC,LBank,PancakeSwap (V2),PancakeSwap (V2),Bitrue,XT.COM,BitForex,Hoo,DigiFinex,BigONE,ZT,Decoin,BKEX,BabyDoge/USDT,432.0,BabyDoge/WETH,0,BabyDoge/TRX,0.0,BabyDoge/USDT,374.0,BabyDoge/WBNB,0,BABYDOGE/USDT,277.0,BABYDOGE/USDT,198.0,BabyDoge/USDT,0,BabyDoge/BUSD,0,BabyDoge/USDT,106.0,BABYDOGE/USDT,226.0,BabyDoge/USDT,9.0,BabyDoge/USDT,0,BabyDoge/USDT,16.0,BabyDoge/USDT,162.0,BabyDoge/USDT,8.0,BabyDoge/USDT,161.0
yAxis,N/A,N/A,N/A,N/A,N/A,Uniswap (V2),1inch Liquidity Protocol,YAXIS/WETH,0,YAXIS/ETH,0
PAPPAY,0x8c88699ef5ada1e5bedff7a4590aa346abd3536d,Binance Smart Chain (BEP20),False,12,11.9,Finexbox,IndoEx,PAPPAY/USDT,0,PAPPAY/USDT,1.0
CheemsBillionaire,0x3175465f7d5bdf0b170ec692051e1be1f8c05b8c,Binance Smart Chain (BEP20),False,10,11.6,PancakeSwap (V2),CHEEMSBILLIONAIRE/WBNB,0
Banca,N/A,N/A,N/A,N/A,N/A,Hotbit,HitBTC,BANCA/ETH,0.0,BANCA/ETH,1.0
Baby Clifford Inu,0xce3a6dd117e04a6870b1a454082238abfb0bc167,Binance Smart Chain (BEP20),False,12,11.6,PancakeSwap (V2),BBCLIFF/WBNB,0
Bully Inu,N/A,N/A,N/A,N/A,N/A,Uniswap (V2),BINU/WETH,0
Fuse Network,0x5857c96dae9cf8511b08cb07f85753c472d36ea3,Binance Smart Chain (BEP20),False,0,0,Uniswap (V2),Gate.io,Gate.io,PancakeSwap (V2),MEXC,Kyber Network,Loopring Exchange,BitMart,DODO BSC,DODO BSC,DODO BSC,DODO BSC,DODO BSC,ZT,Decoin,FUSE/WETH,0,FUSE/USDT,318.0,FUSE/ETH,182.0,FUSE/USDT,284.0,FUSE/WBNB,0,FUSE/ETH,0,FUSE/USDT,20.0,FUSE/BUSD,0,USDT/FUSE,0,FUSE/ETH,0,ETH/FUSE,0,BUSD/FUSE,0,FUSE/USDT,35.0,FUSE/USDT,175.0,FUSE/ETH,3.1017703949
UniFarm,0x0A356f512f6fCE740111ee04Ab1699017a908680,Binance Smart Chain (BEP20),False,0,0,MEXC,Dfyn Network,UFARM/USDT,40.0,USDC/UFARM,0
Zionomics,0xe7d76aa271041b2a1ff5fdef42730d9ab08f6163,Binance Smart Chain (BEP20),True,N/A,N/A,PancakeSwap (V2),ZIOX/WBNB,0
MurAll,N/A,N/A,N/A,N/A,N/A,Uniswap (V2),MEXC,Sushiswap(Polygon),QuickSwap,Hoo,PAINT/WETH,0,PAINT/USDT,51.0,PAINT/WETH,0,PAINT/WETH,0,PAINT/USDT,17.0
ShibElon,0xc183062db25fc96325485ea369c979ce881ac0ea,Binance Smart Chain (BEP20),True,N/A,N/A,LBank,PancakeSwap (V2),LATOKEN,Coinsbit,Coinsbit,SHIBELON/USDT,16.0,SHIBELON/WBNB,0,SHIBELON/USDT,1.0,SHIBELON/USDT,84.0,SHIBELON/BUSD,59.0
Puriever,N/A,N/A,N/A,N/A,N/A,Coinone,LATOKEN,PURE/KRW,139.0,PURE/USDT,1.0
Rotharium,N/A,N/A,N/A,N/A,N/A,Bittrex,STEX,STEX,RTH/USDT,361.0,RTH/ETH,1.0,RTH/BTC,1.0
Coinpad,0x31ce6ac6007eb0f5abbc1ca824a9e62db81e8933,Binance Smart Chain (BEP20),False,9,8.5,PancakeSwap (V2),CP/WBNB,0
Token TT-Swap,0x923276653fc289DaF155E1ff5aA21EF3e4643D94,Binance Smart Chain (BEP20),False,0,0,PancakeSwap (V2),TTS/USDT,0
Intergalactic Cockroach,0x8d672014fb107cb409dccd9042dda3b97313f4c3,Binance Smart Chain (BEP20),False,0,0,PancakeSwap (V2),ICC/WBNB,0
Melo Token,0x38a62b2030068e7b7a5268df7ab7a48bc6e396b4,Binance Smart Chain (BEP20),False,0,0,PancakeSwap,ProBit Global,ProBit Global,Hotbit,MELO/USDT,14.0,MELO/WBNB,0,MELO/ETH,2.0405338245,MELO/USDT,60.0
Degen Ape Club,N/A,N/A,N/A,N/A,N/A,Uniswap (V2),WETH/DAC,0
New Year Resolution,N/A,N/A,N/A,N/A,N/A,Uniswap (V2),NYR/WETH,0
SHPING,N/A,N/A,N/A,N/A,N/A,Liquid,Liquid,TimeX,SHPING/USDT,58.0,SHPING/BTC,0,SHPING/ETH,109.0
Megaweapon,N/A,N/A,N/A,N/A,N/A,Uniswap (V2),$WEAPON/WETH,0
Museo,0xd8f3e0fe6254010ee6d309607024d1b2bf378e6b,Binance Smart Chain (BEP20),False,2,4.9,PancakeSwap (V2),MSE/WBNB,0
Terkehh,0x53035E4e14fb3f82C02357B35d5cC0C5b53928B4,Binance Smart Chain (BEP20),False,0,0,PancakeSwap (V2),TERK/BUSD,0
Sologenic,N/A,N/A,N/A,N/A,N/A,ProBit Global,Bitrue,BitForex,CoinField,CoinField,CoinField,CoinField,CoinField,CoinField,Hotbit,HitBTC,CoinTiger,HitBTC,SOLO/USDT,2.0,SOLO/USDT,45.0,SOLO/USDT,4.0,SOLO/USDC,71.0,SOLO/XRP,58.0,SOLO/USD,13.0,SOLO/EUR,55.0,SOLO/GBP,3.0,SOLO/USDT,8.0,SOLO/USDT,3.0,SOLO/USDT,1.0,SOLO/USD,1.0,SOLO/BTC,1.0
Wagerr,0xdBf8265B1d5244A13424f13977723AcF5395eAB2,Binance Smart Chain (BEP20),False,0,0,ApeSwap (BSC),Beaxy,Beaxy,Crex24,Crex24,Coinsuper,WGR/WBNB,0,WGR/BTC,183.0,WGR/BTC,26.0,WGR/USD,40.0,WGR/USDC,40.0,WGR/BTC,428.0
NFT Gallery,0xb8e3399d81b76362b76453799c95fee868c728ea,Binance Smart Chain (BEP20),False,0,0,Hoo,ZBG,NFG/USDT,3.0,NFG/USDT,0
POOMOON,0xfc20a257786f2d8a038caca312be0f10e206d15f,Binance Smart Chain (BEP20),False,0,0,PancakeSwap (V2),DigiFinex,POO/WBNB,0,POO/USDT,14.0
Baby Tiger King,0xb539242985ac83737aadee909f486d46178587c4,Binance Smart Chain (BEP20),False,12,11.9,PancakeSwap (V2),CoinTiger,BKEX,BabyTK/WBNB,0,BABYTK/USDT,1.0
MiniTesla,0x33778e87931ea8ee5b66776201533e40ddde1267,Binance Smart Chain (BEP20),False,13.5,13.4,PancakeSwap (V2),minitesla/WBNB,0
MOVE Network,N/A,N/A,N/A,N/A,N/A,MEXC,AAX,MOVD/USDT,19.0,MOVD/USDT,3.0
CrypterToken,0xda6802bbec06ab447a68294a63de47ed4506acaa,Binance Smart Chain (BEP20),False,15,15.7,PancakeSwap (V2),CRYPT/WBNB,0
Tiger King,N/A,N/A,N/A,N/A,N/A,Uniswap (V3),XT.COM,Bibox,ShibaSwap,TKING/WETH,0,TKING/WETH,0,TKING/USDT,2.0,TKING/USDT,23.0
Orakler,0x36BC1F4D4Af21df024398150Ad39627FB2c8A847,Binance Smart Chain (BEP20),False,0,0,PancakeSwap (V2),BKEX,Bitget,DODO BSC,DODO BSC,DODO BSC,DODO BSC,ORKL/WBNB,0,ORKL/USDT,7.0,ORKL/USDT,18.0,ORKL/BUSD,0,BUSD/ORKL,0,ORKL/USDT,0,USDT/ORKL,0
Domain Coin,0x3d68bf211f7d3a216aa26ee6f55f84a6f93a0d89,Binance Smart Chain (BEP20),True,N/A,N/A,PancakeSwap (V2),DMN/WBNB,0
Empire Capital Token,0xc84d8d03aa41ef941721a4d77b24bb44d7c7ac55,Binance Smart Chain (BEP20),False,10,10,PancakeSwap (V2),ECC/WBNB,0
Metoshi,0xdc3541806d651ec79ba8639a1b495acf503eb2dd,Binance Smart Chain (BEP20),False,0,0,PancakeSwap (V2),METO/WBNB,0
Aidos Kuneen,N/A,N/A,N/A,N/A,N/A,Bittrex,STEX,STEX,CoinTiger,Fatbtc,Bitglobal,Bitglobal,HitBTC,ADK/BTC,7.0,ADK/BTC,3.0,ADK/ETH,1.0,ADK/BTC,2.7448595867,ADK/BTC,1.0,ADK/USDT,1.0,ADK/BTC,1.0,ADK/BTC,1.0
Nifty League,N/A,N/A,N/A,N/A,N/A,Sushiswap,NFTL/WETH,0
Cobak Token,N/A,N/A,N/A,N/A,N/A,Gate.io,Coinone,Gate.io,Gate.io,MEXC,Upbit,Upbit,Uniswap (V2),CBK/USDT,235.0,CBK/KRW,19.0,CBK/USDT,128.0,CBK/KRW,426.0,CBK/BTC,237.0,CBK/ETH,205.0,CBK/BTC,31.0,WETH/CBK,456.7031621365
Sentinel,N/A,N/A,N/A,N/A,N/A,KuCoin,AscendEX (Bitmax),Osmosis,Osmosis,Hotbit,Hotbit,Hotbit,DVPN/USDT,293.0,DVPN/USDT,214.0,DVPN/ATOM,0,OSMO/DVPN,0,DVPN/BTC,0.0,DVPN/ETH,15.0,DVPN/USDT,210.0
The Parallel,0xd07e82440A395f3F3551b42dA9210CD1Ef4f8B24,Binance Smart Chain (BEP20),False,0,0,PancakeSwap (V2),PancakeSwap (V2),Hoo,DODO BSC,DODO BSC,DODO BSC,ZT,DODO BSC,PRL/BUSD,0,PRL/WBNB,0,PRL/USDT,102.0,PRL/USDT,0,USDT/PRL,0,PRL/BUSD,0,PRL/USDT,1.0,BUSD/PRL,0
KickToken,0x824a50df33ac1b41afc52f4194e2e8356c17c3ac,Binance Smart Chain (BEP20),False,5,4.2,KickEX,KickEX,KickEX,BitMart,STEX,STEX,KICK/USDT,32.0,KICK/BTC,66.0,KICK/ETH,19.0,KICK/USDT,1.0,KICK/ETH,1.0,KICK/USDT,5.0
Amon,N/A,N/A,N/A,N/A,N/A,Liquid,Bancor Network,AMN/BTC,10.8292258138,AMN/BNT,0
TokenPay,N/A,N/A,N/A,N/A,N/A,BitForex,BitForex,Liquid,TPAY/USDT,3.0,TPAY/BTC,1.0,TPAY/BTC,5.2198899635
DragonVein,N/A,N/A,N/A,N/A,N/A,MEXC,Bitglobal,DVC/USDT,22.0,DVC/USDT,4.1930269049
Brainiac Farm,N/A,N/A,N/A,N/A,N/A,Uniswap (V2),BRAINS/WETH,0
Shira inu,N/A,N/A,N/A,N/A,N/A,Uniswap (V2),LBank,SHR/WETH,0,SHR/USDT,1.0
LITTLE BABY DOGE,0xf67006f8d22edEbd1191f3E728ab9a90289e6C38,Binance Smart Chain (BEP20),False,12,12,PancakeSwap (V2),LBD/WBNB,0
Big Data Protocol,N/A,N/A,N/A,N/A,N/A,Gate.io,Uniswap (V2),Gate.io,Poloniex,LBank,Bibox,Hotbit,AEX,BKEX,Hoo,Hotcoin Global,ZT,BDP/USDT,209.0,WETH/BDP,0.0,BDP/ETH,4.0,BDP/USDT,3.0,BDP/USDT,73.0,BDP/USDT,2.0,BDP/USDT,28.0,BDP/USDT,29.0,BDP/USDT,0.0,BDP/USDT,1.0,BDP/USDT,1.0,BDP/USDT,11.0
Age Of Knights,0xc526399973608e6080aff02062a3840da6148738,Binance Smart Chain (BEP20),False,0,0,PancakeSwap (V2),PancakeSwap (V2),DODO BSC,DODO BSC,DODO BSC,DODO BSC,GEM/WBNB,0,GEM/BUSD,0,CB/GEM,0,GEM/BUSD,0,GEM/CB,0,BUSD/GEM,0,GEM/USDT,0,USDT/GEM,0
ShibaJump,0x9d04288d57e0820603e29eeb5123b2f08cf4c2b7,Binance Smart Chain (BEP20),False,10,20,PancakeSwap (V2),SHIBJUMP/WBNB,0
BabySafeMoon,0x7807c55Aa1736dB8441B95c8c7DA060e32abF7AE,Binance Smart Chain (BEP20),False,15,15.4,BitMart,BSFM/USDT,1.0
TON Token,N/A,N/A,N/A,N/A,N/A,Gate.io,Uniswap (V2),Bitglobal,TON/USDT,181.0,TON/WETH,0,TON/USDT,2.0
Naxar,N/A,N/A,N/A,N/A,N/A,Raydium,Raydium,NAXAR/USDC,0,NAXAR/USDT,0
ProximaX,0x6F3AAf802F57D045efDD2AC9c06d8879305542aF,Binance Smart Chain (BEP20),False,0,0,MEXC,PancakeSwap (V2),ProBit Global,ProBit Global,XPX/USDT,21.0,XPX/WBNB,0,XPX/USDT,1.0,XPX/BTC,1.0
ERC20,0x58730ae0FAA10d73b0cDdb5e7b87C3594f7a20CB,Binance Smart Chain (BEP20),False,0,0,PancakeSwap (V2),PancakeSwap,Mercatox,Mercatox,Mercatox,ERC20/WBNB,0,ERC20/WBNB,0,ERC20/ETH,4.8368031216,ERC20/TUSD,3.0397503642,ERC20/BTC,0.0
Hiko Inu,N/A,N/A,N/A,N/A,N/A,Uniswap (V2),HIKO/WETH,0
Omni Cash,0xb340f67e9cc3927ebeeb04c2e03f74bd0543f4fc,Binance Smart Chain (BEP20),False,3,5,PancakeSwap (V2),OCA$H/WBNB,0
FTMlaunch,N/A,N/A,N/A,N/A,N/A,SpookySwap,USDC/FTML,0
Bxmi Token,N/A,N/A,N/A,N/A,N/A,CoinTiger,Uniswap (V2),BXMI/USDT,46.0,Bxmi/USDT,0
Tolar,N/A,N/A,N/A,N/A,N/A,Hotbit,TOL/ETH,74.0
GoldMiner,0xe2604C9561D490624AA35e156e65e590eB749519,Binance Smart Chain (BEP20),False,0,0,Gate.io,PancakeSwap (V2),BitWell,DODO BSC,DODO BSC,GOLDMINER/USDT,43.0,GM/WBNB,0,GM/USDT,1.0,USDT/GM,0,BUSD/GM,0
Pepemon Pepeballs,N/A,N/A,N/A,N/A,N/A,Uniswap (V2),PPBLZ/WETH,0
BALI TOKEN,0x42BE29132756ddd6e8B3B94584cA0bAb20545EEc,Binance Smart Chain (BEP20),False,0,0,PancakeSwap (V2),LATOKEN,BLI/WBNB,0,BLI/USDT,133.0
The Mask,0x42892de8d1feedc5a31823415ac43a8680c0df87,Binance Smart Chain (BEP20),False,3,2.7,PancakeSwap (V2),DMASK/WBNB,0
Infinity Doge,0x17e2822278f35b272eb6ce1f8d496fe61ec0f395,Binance Smart Chain (BEP20),False,15,16.1,PancakeSwap (V2),InfinityDoge/WBNB,0
Nota,N/A,N/A,N/A,N/A,N/A,HitBTC,USNOTA/USDT,1.0
DAV Coin,N/A,N/A,N/A,N/A,N/A,BitForex,HitBTC,HitBTC,DAV/ETH,102.0,DAV/BTC,1.0,DAV/ETH,5.9225671583
VIDY,N/A,N/A,N/A,N/A,N/A,Gate.io,Huobi Global,MEXC,Bitglobal,Hotbit,Pionex,Gate.io,TOKENCAN,VIDY/USDT,139.0,VIDY/USDT,103.0,VIDY/USDT,124.0,VIDY/USDT,41.0,VIDY/USDT,65.0,VIDY/ETH,56.0,VIDY/USDT,0.0,VIDY/USDT,1.0
SHIRO INU,0x4ddba615a7f6ee612d3a23c6882b698dfbbef7e7,Binance Smart Chain (BEP20),True,N/A,N/A,PancakeSwap (V2),IndoEx,IndoEx,SHIR/WBNB,0,SHIR/USDT,0,SHIR/BNB,0
GrimToken,N/A,N/A,N/A,N/A,N/A,SpiritSwap,SpiritSwap,WFTM/GRIM,0,SPIRIT/GRIM,0
LunaChow,0xe4e8e6878718bfe533702d4a6571eb74d79b0915,Binance Smart Chain (BEP20),False,0,0,PancakeSwap (V2),Uniswap (V3),ApeSwap (BSC),CoinTiger,LATOKEN,BitUBU,LUCHOW/WETH,0,LUCHOW/WBNB,0,LUCHOW/WBNB,0,LUCHOW/USDT,2.0,LUCHOW/USDT,85.0,LUCHOW/USDT,1.0
VNX,N/A,N/A,N/A,N/A,N/A,Hotbit,VNXLU/BTC,3.0
Kounotori,N/A,N/A,N/A,N/A,N/A,Uniswap (V2),KTO/WETH,0
Saito,0x3c6dad0475d3a1696b359dc04c99fd401be134da,Binance Smart Chain (BEP20),False,0,0,Uniswap (V2),Gate.io,PancakeSwap (V2),Uniswap (V3),LBank,Uniswap (V3),Uniswap (V3),BKEX,Hotbit,BigONE,DODO BSC,ZT,Decoin,DODO BSC,LATOKEN,WETH/SAITO,0,SAITO/USDT,392.0,SAITO/BUSD,0,USDT/SAITO,0,SAITO/USDT,175.0,WETH/SAITO,0,USDC/SAITO,0,SAITO/USDT,241.0,SAITO/USDT,6.0,SAITO/USDT,2.0,SAITO/USDT,118.0,SAITO/BUSD,0,SAITO/USDT,138.0,SAITO/USDT,115.0,BUSD/SAITO,0
Graviton Zero,0xa6168c7e5eb7c5c379f3a1d7cf1073e09b2f031e,Binance Smart Chain (BEP20),True,N/A,N/A,PancakeSwap (V2),MEXC,GRAV/USDT,4.0,GRAV/BUSD,0
hodlME,0xda5c483be26be7236d4e1b88a17af1f4e6b8ef3a,Binance Smart Chain (BEP20),True,N/A,N/A,PancakeSwap (V2),HODM/WBNB,0
Shiba Viking,N/A,N/A,N/A,N/A,N/A,Uniswap (V2),PancakeSwap (V2),ShibKing/WETH,0,ShibKing/WBNB,0
MyLottoCoin,0xC110E8D4d7F4A319A1a8f16Ca94B3AfDE7665595,Binance Smart Chain (BEP20),False,0,0,WhiteBIT,MYL/USDT,5.0
FlexQ,0x2C55279F5D493c179849D380Db159FA19288E6C8,Binance Smart Chain (BEP20),False,10,9.9,PancakeSwap (V2),Hotbit,FLQ/WBNB,0,FLQ/USDT,6.0
MetaRacers,0x9e05e646a18bb4cab41aa7992959f019d0aac124,Binance Smart Chain (BEP20),False,0,0,PancakeSwap (V2),MRS/WBNB,0
MetaCat,N/A,N/A,N/A,N/A,N/A,BitMart,Sushiswap,METACAT/USDT,12.0,MetaCat/WETH,0
GScarab,N/A,N/A,N/A,N/A,N/A,SpiritSwap,SpookySwap,WFTM/GSCARAB,0,WFTM/GSCARAB,0
SkinCoin,N/A,N/A,N/A,N/A,N/A,Mercatox,Mercatox,SKIN/ETH,4.4581200259,SKIN/BTC,2.6064315426
BODA Token,0xdc847755343c3a2b94d6afc0aae57651e1b14064,Binance Smart Chain (BEP20),False,12,20,PancakeSwap (V2),BODAV2/WBNB,0
PRIVATEUM INITIATIVE,0x71aff23750db1f4edbe32c942157a478349035b2,Binance Smart Chain (BEP20),False,0,0,XT.COM,HitBTC,PVM/USDT,156.0,PVM/USDT,11.0
Binary Cat,N/A,N/A,N/A,N/A,N/A,Pangolin,TraderJoe,TraderJoe,WAVAX/KITTY,0,WAVAX/KITTY,0,KITTY/USDT.e,0
Police and Thief Game,N/A,N/A,N/A,N/A,N/A,TraderJoe,LOOT/WAVAX,0
Scarab Finance,N/A,N/A,N/A,N/A,N/A,SpiritSwap,SpookySwap,SpookySwap,WFTM/SCARAB,0,WFTM/SCARAB,0,SCARAB/TOMB,0
XMON,N/A,N/A,N/A,N/A,N/A,Uniswap (V2),XT.COM,Paraswap,XMON/WETH,473.0121788683,XMON/USDT,129.0,USDT/XMON,0
Chikn Egg,N/A,N/A,N/A,N/A,N/A,TraderJoe,EGG/WAVAX,0
Angle,N/A,N/A,N/A,N/A,N/A,Gate.io,Sushiswap,Sushiswap,AEX,ANGLE/USDT,348.0,ANGLE/WETH,0,agEUR/ANGLE,0,ANGLE/USDT,4.0
Ninja Protocol,N/A,N/A,N/A,N/A,N/A,MEXC,Hotbit,NINJA/USDT,81.0,NINJA/USDT,6.0
SonoCoin,N/A,N/A,N/A,N/A,N/A,IndoEx,LATOKEN,STEX,SONO/USDT,1.0,SONO/USDT,1.0,SONO/USDT,9.0
ANTIS INU,0xcf64701d4567172a1de9177c319945589ed81b13,Binance Smart Chain (BEP20),False,6,6,PancakeSwap (V2),ANTIS/WBNB,0
LatteSwap,0x8D78C2ff1fB4FBA08c7691Dfeac7bB425a91c81A,Binance Smart Chain (BEP20),False,0,0,Poloniex,Hotbit,LATTE/USDT,8.0,LATTE/USDT,1.0
Jupiter,0x0231f91e02debd20345ae8ab7d71a41f8e140ce7,Binance Smart Chain (BEP20),False,0,0,KuCoin,KuCoin,Uniswap (V2),PancakeSwap (V2),PancakeSwap,DODO BSC,DODO BSC,STEX,JUP/USDT,303.0,JUP/ETH,254.0,JUP/WETH,0,bwJUP/WBNB,0,bwJUP/WBNB,0,JUP/USDT,0,USDT/JUP,0,JUP/BTC,2.4410281327
Polylastic,0xbe510da084e084e3c27b20d79c135dc841135c7f,Binance Smart Chain (BEP20),False,0,0,KuCoin,QuickSwap,POLX/USDT,265.0,POLX/WMATIC,0
Shabu Shabu Finance,N/A,N/A,N/A,N/A,N/A,Hotbit,Hotbit,Bibox,KOBE/USDT,9.0,KOBE/ETH,0.495430743,KOBE/USDT,1.0
Cross Chain Farming,0x7f9528b913a99989b88104b633d531241591a358,Binance Smart Chain (BEP20),False,12,12,PancakeSwap (V2),CCF/WBNB,0
Pillar,0x790cfdc6ab2e0ee45a433aac5434f183be1f6a20,Binance Smart Chain (BEP20),False,0,0,Uniswap (V2),Bancor Network,Hotbit,Hotbit,Hotbit,Hoo,HitBTC,Kyber Network,Sushiswap,HitBTC,HitBTC,WETH/PLR,381.0369882983,PLR/BNT,0,WETH/PLR,0,PLR/USDT,2.0,PLR/ETH,2.0,PLR/BTC,48.0,PLR/USDT,1.0,PLR/USD,1.0,PLR/BTC,1.0,PLR/ETH,1.0,PLR/ETH,0
FlameMetaverse,0x03d997d8c1e7cdef8270e1e863ac6414e995e8b1,Binance Smart Chain (BEP20),True,N/A,N/A,PancakeSwap (V2),FMV/WBNB,0
Zelda Inu,0x26a7546c8f5e5f706cb598CAA68134f6eCf8d657,Binance Smart Chain (BEP20),True,N/A,N/A,PancakeSwap (V2),ZLDA/WBNB,0
Santa Floki,0xb8a5e028f833f08a29564ded368b4cacb4e18ff5,Binance Smart Chain (BEP20),True,N/A,N/A,PancakeSwap (V2),LATOKEN,HOHOHO/WBNB,0,HOHOHO/USDT,19.0
RocketX,0x872a34ebb2d54af86827810eebc7b9dc6b2144aa,Binance Smart Chain (BEP20),False,0,0,Uniswap (V2),PancakeSwap (V2),Dfyn Network,BitMart,WETH/RVF,0,RVF/USDT,0,RVF/WETH,0,RVF/USDT,141.0
Ares Protocol,0xf9752a6e8a5e5f5e6eb3ab4e7d8492460fb319f0,Binance Smart Chain (BEP20),False,0,0,Gate.io,Gate.io,MEXC,PancakeSwap (V2),BKEX,BitMart,Hotbit,ARES/USDT,227.0,ARES/ETH,7.0,ARES/USDT,199.0,ARES/WBNB,0,ARES/USDT,26.0,ARES/USDT,111.0,ARES/USDT,3.0
Satopay Network,N/A,N/A,N/A,N/A,N/A,ProBit Global,Bibox,Uniswap (V2),STOP/ETH,2.0,STOP/USDT,14.0,STOP/WETH,0
